time: 2026-07-01 08:47:28, ID: 8f8918a0-b237-4662-a79a-0f99a36bc52d, name: Title Theme
time: 2026-07-01 08:47:40, ID: 979aba7d-a732-4c34-b6f7-d78fd31e6397, name: Emerald Rush (Super Mario Version)
time: 2026-07-01 08:47:40, ID: f4c70ff7-458f-4240-91a7-a71acf7627d7, name: Emerald Rush (Hurry Up!) (Super Mario Version)
time: 2026-07-01 08:47:40, ID: 01804da5-ce51-4488-b8df-65e0d17e61b1, name: DK Island (Sunset)
time: 2026-07-01 08:47:40, ID: 87738803-1edd-4da5-9703-fd842b12db6e, name: Emerald Rush Results
time: 2026-07-01 08:47:40, ID: 1b0f4835-1625-4d6d-a459-7d1ac8951ec9, name: Nintendo Direct: Nintendo Switch 2 Trailer BGM
time: 2026-07-01 08:47:40, ID: faed064c-ff91-40a5-a126-613e7ba770c1, name: Void Kong Defeated (DK Island)
time: 2026-07-01 08:47:40, ID: bf01261e-af47-49ef-b2b3-c536725939eb, name: Emerald Rush Results (Super Mario Version)
time: 2026-07-01 08:47:40, ID: d185e334-93f8-4d91-8c07-5053d5ee9376, name: Emerald Rush Staff Credits (Score Display)
time: 2026-07-01 08:47:41, ID: 00ac5a82-5a08-41e2-8e91-349f63b7b1a3, name: Ground BGM (Super Mario Land)
time: 2026-07-01 08:47:41, ID: c444897a-6545-4173-a409-b80d1d56d6fb, name: Underground BGM (Super Mario Land)
time: 2026-07-01 08:47:42, ID: 5e990fde-c13e-4019-9ae1-4dac89b7817f, name: Ground BGM (Rock 'n' Roll Ver. 1) (Super Mario World)
time: 2026-07-01 08:47:42, ID: f68911f1-a787-4348-9bae-14773b6561db, name: Bonus Game BGM (Super Mario World)
time: 2026-07-01 08:47:42, ID: 39092d74-8ccc-4580-83b2-11a6318f084e, name: Ground BGM (Ska Ver.) (Super Mario World)
time: 2026-07-01 08:47:42, ID: 4b7ce33c-63f8-4e89-a2e7-cb0e9b0dcd40, name: Underwater BGM (Super Mario World)
time: 2026-07-01 08:47:42, ID: edd84e39-537c-4cfd-a415-432e63836289, name: Title BGM (Super Mario World)
time: 2026-07-01 08:47:42, ID: 617c3844-2254-4657-ae8e-8117fe741164, name: Castle BGM (Super Mario World)
time: 2026-07-01 08:47:42, ID: 54728c62-7a84-4aba-9678-fbf67b39b9c7, name: Ground BGM (Rock 'n' Roll Ver. 2) (Super Mario World)
time: 2026-07-01 08:47:42, ID: b12a3d81-f461-4797-986a-52506ebdf9b0, name: Overworld Medley (Super Mario World)
time: 2026-07-01 08:47:42, ID: 0646e127-c252-43ba-abf2-af8b477b4cc8, name: Ground BGM (Country Ver.) (Super Mario World)
time: 2026-07-01 08:47:42, ID: b77b1418-aecb-4de8-85e9-b8bb1aafc37c, name: Underground BGM (Super Mario World)
time: 2026-07-01 08:47:42, ID: 60d4d7a4-f1f6-491e-923a-961ec0db16c9, name: Koopalings BGM (Super Mario World)
time: 2026-07-01 08:47:42, ID: f1b45c82-3c81-4944-bab7-ca00029eb7a2, name: Main Theme (Super Mario Land 2 - 6 Golden Coins)
time: 2026-07-01 08:47:42, Failed to get data for track ID: eb66e223-da8a-42ad-b93a-e18eb4431c7f
time: 2026-07-01 08:47:42, ID: 7c462053-ef11-44c4-9ba1-10b1fb343a2c, name: Main Theme (Wario Land: Super Mario Land 3)
time: 2026-07-01 08:47:42, ID: 89da0316-aaf8-4a7b-9b09-79e0049ed3af, name: Painting Mode 1 (Mario Paint)
time: 2026-07-01 08:47:42, Failed to get data for track ID: 1a36a6e0-0f23-43a3-b910-37cd1bc77d70
time: 2026-07-01 08:47:42, Failed to get data for track ID: 44da5f86-2f7f-4362-b5e6-d6b447e66640
time: 2026-07-01 08:47:42, Failed to get data for track ID: 989c3ffe-1434-4535-a4de-75d3b7dc965b
time: 2026-07-01 08:47:42, ID: 390ee27b-1737-4e82-a538-7b47b5e37150, name: Flyswatter Level 1 (Mario Paint)

time: 2026-07-01 08:47:42, ID: 27d339e2-5ac6-4bdd-9e7f-6bddb63131cb, name: Ending (Super Mario World)
time: 2026-07-01 08:47:43, Failed to get data for track ID: bdfa1a28-e7b9-4793-b3fe-a5f33c5c1e7c
time: 2026-07-01 08:47:43, Failed to get data for track ID: 853974e4-d3fb-4943-9238-b5aa26b9674a
time: 2026-07-01 08:47:43, Failed to get data for track ID: ba58ebfa-6108-4121-b6c9-8b081086a9d0
time: 2026-07-01 08:47:43, Failed to get data for track ID: f1882c72-eac2-4989-b335-85e989991d57
time: 2026-07-01 08:47:43, Failed to get data for track ID: 274d48a7-7218-436e-938f-70f928222404
time: 2026-07-01 08:47:43, Failed to get data for track ID: 4dfa2bca-c143-490d-8b14-ea189f217a63
time: 2026-07-01 08:47:43, Failed to get data for track ID: 4e8cd531-4918-45c2-a323-c44b42556848
time: 2026-07-01 08:47:43, Failed to get data for track ID: e66fd0b0-71a6-4528-be10-bd2dce9c8f76
time: 2026-07-01 08:47:43, Failed to get data for track ID: 3553fc59-cd45-46a5-98a6-e9e6309ee944
time: 2026-07-01 08:47:43, Failed to get data for track ID: 04586594-a7a4-461a-ac72-0c93a5344e56
time: 2026-07-01 08:47:43, Failed to get data for track ID: 75ba4ca2-4eff-4ca3-a466-be9d4d783bfd
time: 2026-07-01 08:47:43, Failed to get data for track ID: 4a5da885-7984-425b-a583-c2d5b26e3707
time: 2026-07-01 08:47:43, Failed to get data for track ID: 91e455c7-72f3-47cf-a39f-d824b06066ed
time: 2026-07-01 08:47:43, Failed to get data for track ID: f26d39a6-93de-41bf-ab7c-b33d498f1c62
time: 2026-07-01 08:47:43, Failed to get data for track ID: 1f840f02-2e84-48b4-83ed-5aeb1f0accf1
time: 2026-07-01 08:47:43, Failed to get data for track ID: 67818d21-417a-4699-9782-c07497fa9077
time: 2026-07-01 08:47:43, Failed to get data for track ID: 01a5c564-de29-4205-adea-927ee11d550a
time: 2026-07-01 08:47:43, Failed to get data for track ID: 2b23dadd-97ba-4e9e-9a0c-a44547252faf
time: 2026-07-01 08:47:43, Failed to get data for track ID: 8ca8d1cd-4a65-4c76-ad25-445e5038991b
time: 2026-07-01 08:47:43, Failed to get data for track ID: 99cd82aa-5797-4f02-bc68-72dc2879f233
time: 2026-07-01 08:47:44, ID: f18fd397-4375-40e9-87f9-5dd21c5231dc, name: Desert BGM (New Super Mario Bros. Wii)
time: 2026-07-01 08:47:44, Failed to get data for track ID: e213c260-58fe-4c2d-9f3a-c3e052b2d191
time: 2026-07-01 08:47:44, ID: 30d141f4-f853-416e-8bad-a7aebbaba386, name: Castle Boss (New Super Mario Bros. Wii)
time: 2026-07-01 08:47:44, ID: 4f89bfdd-0dc5-4125-b5e2-261b9214219f, name: Castle BGM (New Super Mario Bros. Wii)
time: 2026-07-01 08:47:44, ID: d5a86f48-c5e9-4c65-94f7-f125cc9916f9, name: Castle BGM (New Super Mario Bros.)
time: 2026-07-01 08:47:44, Failed to get data for track ID: 92a01020-b8f2-4c96-9d2a-b3ebcbdd4fad
time: 2026-07-01 08:47:44, Failed to get data for track ID: 1d4e164e-29fd-49a1-87fa-f217b60dda01
time: 2026-07-01 08:47:44, ID: b9c1ceee-afde-4666-baee-510f769e0a1d, name: Ground BGM (New Super Mario Bros.)
time: 2026-07-01 08:47:44, ID: 44b392bf-db20-4364-afc8-50757f0e547d, name: Beach Theme (New Super Mario Bros. Wii)
time: 2026-07-01 08:47:44, ID: 84a4c176-c8bf-49ca-a6d3-fd3f79812ee0, name: Underwater BGM (New Super Mario Bros. Wii)
time: 2026-07-01 08:47:44, ID: a6308207-3f46-4665-b693-4652ff67b27f, name: Credits Theme 1 (New Super Mario Bros. Wii)
time: 2026-07-01 08:47:44, ID: 57c774b6-9a67-4db0-a03f-c37b4a36a695, name: Title Screen (Super Mario Maker)
time: 2026-07-01 08:47:44, ID: 21aa2f0a-ef4c-470d-80bd-1b02bb382b3e, name: Volcano BGM (New Super Mario Bros. Wii)
time: 2026-07-01 08:47:44, ID: 48449f05-e09a-44ff-a3de-e80a39e352b2, name: Ground Theme (New Super Mario Bros. U)
time: 2026-07-01 08:47:45, Failed to get data for track ID: ab853afd-ba3c-43a3-849e-b4b29875413b
time: 2026-07-01 08:47:45, Failed to get data for track ID: f226ff32-3064-4c16-a0d6-bdd5a5ba0fb3
time: 2026-07-01 08:47:45, Failed to get data for track ID: 2e827320-c06f-4056-982b-8c6279ce91fc
time: 2026-07-01 08:47:45, Failed to get data for track ID: 411c2576-bead-4ceb-901a-9beb570ba298
time: 2026-07-01 08:47:45, Failed to get data for track ID: 71a80e55-f1a8-42f7-a6ca-6cc0a3036e60
time: 2026-07-01 08:47:45, Failed to get data for track ID: 50e75610-58d1-4583-9f35-9e9fab644742
time: 2026-07-01 08:47:45, Failed to get data for track ID: 71b90d9a-5c34-400f-abc3-956f841a18f8
time: 2026-07-01 08:47:45, Failed to get data for track ID: 2e51e5b2-f520-49eb-aa12-c6f2a1cf11d7
time: 2026-07-01 08:47:45, Failed to get data for track ID: 7bf245e2-f1bd-4c73-a221-4047b8c6a4d2
time: 2026-07-01 08:47:45, Failed to get data for track ID: 70dd624f-a581-4680-af58-2b27b9f5a3fe
time: 2026-07-01 08:47:45, Failed to get data for track ID: e8974f25-02e1-460c-9f23-8a12c6cce06f
time: 2026-07-01 08:47:45, Failed to get data for track ID: 0ef94880-8da1-4926-8b78-acba29101614
time: 2026-07-01 08:47:45, Failed to get data for track ID: c5f3434c-083a-4aac-b52f-9090bbe91e47
time: 2026-07-01 08:47:45, Failed to get data for track ID: 55c72b8c-02bc-4d57-8005-d178c1fd91d8
time: 2026-07-01 08:47:45, Failed to get data for track ID: 62c8d2f1-67d3-4ef6-b4e7-6af22eea2097
time: 2026-07-01 08:47:45, Failed to get data for track ID: 2299aaa5-8862-41b1-bf8b-03b57dc3c48b
time: 2026-07-01 08:47:46, Failed to get data for track ID: f6f10ca0-f948-4041-993f-17bccf4491df
time: 2026-07-01 08:47:46, Failed to get data for track ID: a584b88c-e00d-45c2-9abe-1bbd7e3843bc
time: 2026-07-01 08:47:46, Failed to get data for track ID: 3995fe1c-f3cd-45aa-a47e-30a7e4e6094d
time: 2026-07-01 08:47:46, Failed to get data for track ID: 34139db0-c550-4cdf-a435-9ba67081d222
time: 2026-07-01 08:47:46, Failed to get data for track ID: a63c23ad-1962-4dea-b586-90026e881bbc
time: 2026-07-01 08:47:46, Failed to get data for track ID: 02e34d7b-5ce6-4ae5-9b88-be32a2cf4b7f
time: 2026-07-01 08:47:46, Failed to get data for track ID: 48c50c18-f0aa-4518-9461-a5700a1e6d22
time: 2026-07-01 08:47:46, Failed to get data for track ID: f1c9b148-712e-4aba-bf10-05386390cbb3
time: 2026-07-01 08:47:46, Failed to get data for track ID: 6940ba8e-83cb-4495-846e-8e40f091748d
time: 2026-07-01 08:47:46, Failed to get data for track ID: b53bfc56-bc05-4e2c-902f-d4a272997366
time: 2026-07-01 08:47:46, Failed to get data for track ID: ead36d06-72e8-46b0-aa91-5112ae856452
time: 2026-07-01 08:47:46, Failed to get data for track ID: 4485aae3-97e3-45b2-9279-14292dfb4b81
time: 2026-07-01 08:47:47, Failed to get data for track ID: 92b68a3f-af37-49a3-a8f3-d4c8db04a8d7
time: 2026-07-01 08:47:47, Failed to get data for track ID: fc0591e1-1325-4c31-9c6e-0ff63e6d320a
time: 2026-07-01 08:47:47, Failed to get data for track ID: 50c3cf6c-072f-4d02-ba09-e8acf196952f
time: 2026-07-01 08:47:47, Failed to get data for track ID: c8dbf1e1-913b-41cd-a75e-fcc64890b870
time: 2026-07-01 08:47:47, Failed to get data for track ID: 2ee4cd35-582d-4632-86cd-50c13a47c873
time: 2026-07-01 08:47:47, Failed to get data for track ID: a7f74b2c-5819-4e12-a200-8ea88b4c8620
time: 2026-07-01 08:47:47, Failed to get data for track ID: 834a2e0d-c147-4226-a5fd-27ac181f4da6
time: 2026-07-01 08:47:47, Failed to get data for track ID: 5e8e0b89-764e-4b43-9584-15b780e72d29
time: 2026-07-01 08:47:47, Failed to get data for track ID: 162d87e1-583c-43d7-aecc-7ec3109eef99
time: 2026-07-01 08:47:47, Failed to get data for track ID: 0ffc2121-02c5-4ccb-96a2-04f9b1319f40
time: 2026-07-01 08:47:47, Failed to get data for track ID: 34256a01-6494-42a7-9fe4-fb7a9154e119
time: 2026-07-01 08:47:47, Failed to get data for track ID: 5a480e08-6f3c-4420-8620-9bbdc2e38598
time: 2026-07-01 08:47:47, Failed to get data for track ID: 5dcdee49-b857-49b3-8fa5-de8e6a536db0
time: 2026-07-01 08:47:47, Failed to get data for track ID: 5051f070-2ade-4b68-ad16-b26c6f7b47bd
time: 2026-07-01 08:47:47, Failed to get data for track ID: 6c3f8443-b36c-46cc-840a-88a539a5a548
time: 2026-07-01 08:47:47, Failed to get data for track ID: a0304254-5781-4760-b651-8ea4d53c2d45
time: 2026-07-01 08:47:48, Failed to get data for track ID: 9eac3ccc-2340-4ff8-ac7f-273be7533ce5
time: 2026-07-01 08:47:48, Failed to get data for track ID: 234e884a-8ca9-49f0-b9a8-0c96c6485816
time: 2026-07-01 08:47:48, Failed to get data for track ID: 4ee29cc8-d263-4c82-a54a-fc976e6e49c2
time: 2026-07-01 08:47:48, Failed to get data for track ID: d37b3da9-6a2a-4d29-a5b7-7a0f7effeaf7
time: 2026-07-01 08:47:48, Failed to get data for track ID: 6001e5af-c764-4952-84f2-1090d52a45c3
time: 2026-07-01 08:47:48, Failed to get data for track ID: 0bd0c0ca-4a90-4feb-813e-bc4a444585a0
time: 2026-07-01 08:47:48, Failed to get data for track ID: a12000cd-db6d-452e-8748-0c880d738218
time: 2026-07-01 08:47:48, Failed to get data for track ID: 6558aa36-d204-4454-847a-47b9cc359219
time: 2026-07-01 08:47:48, Failed to get data for track ID: d5fb834a-1d2b-4a23-8e62-5a829ebb345c
time: 2026-07-01 08:47:48, Failed to get data for track ID: 638671e5-a141-4131-a654-11e362968a43
time: 2026-07-01 08:47:48, Failed to get data for track ID: e29616fd-0adb-48de-b75e-2149d06c4f9d
time: 2026-07-01 08:47:48, Failed to get data for track ID: 35f6d339-5fc4-429c-bcd4-e93572172e5f
time: 2026-07-01 08:47:48, Failed to get data for track ID: deddfb54-93e9-4061-b6a3-1173b4ad20ab
time: 2026-07-01 08:47:48, Failed to get data for track ID: 8638f603-3637-45b5-b3fc-998e815b5bfc
time: 2026-07-01 08:47:48, Failed to get data for track ID: e5ac1a5e-b120-4217-a3b9-c258f575d68e
time: 2026-07-01 08:47:49, Failed to get data for track ID: 04e1a68b-a83b-43d6-a99c-f37b220ba362
time: 2026-07-01 08:47:49, Failed to get data for track ID: 9858779c-c6f4-462a-a808-9f3162a17351
time: 2026-07-01 08:47:49, Failed to get data for track ID: 3ad68ff5-976e-4d91-9639-2521e1bad803
time: 2026-07-01 08:47:49, Failed to get data for track ID: c0d928a3-1c33-4e82-a3a8-ae6b50de709f
time: 2026-07-01 08:47:49, Failed to get data for track ID: 5ee1cced-9c67-4dce-aea9-7fe4a1dda55b
time: 2026-07-01 08:47:49, Failed to get data for track ID: cb7bad6e-b9bc-4133-b202-1b4bcfe84144
time: 2026-07-01 08:47:49, Failed to get data for track ID: b62bebc7-2290-4187-a631-925b6162c4d4
time: 2026-07-01 08:47:49, Failed to get data for track ID: 3e54ff65-8aad-4353-b69b-36e3a73b157e
time: 2026-07-01 08:47:49, Failed to get data for track ID: 3b23ba01-dbdd-4c7b-81c4-b617ab7f11c9
time: 2026-07-01 08:47:49, Failed to get data for track ID: 5ff5e9fb-3b9b-418a-a605-2af2acd6f316
time: 2026-07-01 08:47:49, Failed to get data for track ID: c616e5ce-aa1a-4caa-a850-6b40a992e31c
time: 2026-07-01 08:47:49, Failed to get data for track ID: 41a386a9-e95f-4f53-ba9a-27bcdc881baa
time: 2026-07-01 08:47:49, Failed to get data for track ID: 2da744a9-4e06-4bf1-856c-3fa7a244e191
time: 2026-07-01 08:47:49, Failed to get data for track ID: 49750f80-f648-4e23-936d-7ad2eb56dd0b
time: 2026-07-01 08:47:49, Failed to get data for track ID: c7e7d7d9-604f-4e4c-975c-6582d3fba19e
time: 2026-07-01 08:47:49, Failed to get data for track ID: eb1e86f8-bd89-4a34-8394-709cf66aa4ed
time: 2026-07-01 08:47:49, Failed to get data for track ID: 6bc6e761-2b70-471b-b8cb-7044b14047dc
time: 2026-07-01 08:47:49, Failed to get data for track ID: ff7c90cd-9869-4285-ad85-9b1be597813c
time: 2026-07-01 08:47:49, Failed to get data for track ID: 7274f51d-24da-4b06-b9b5-247092075dc5
time: 2026-07-01 08:47:49, Failed to get data for track ID: 3d8f925b-7bf3-46f7-acdf-6ac11d3d3145
time: 2026-07-01 08:47:49, Failed to get data for track ID: 5f35deb0-13ae-4b3a-81aa-9604a7dce3f8
time: 2026-07-01 08:47:49, Failed to get data for track ID: 123bc61a-8225-470b-97b6-623706213f5f
time: 2026-07-01 08:47:50, Failed to get data for track ID: 7297a7fe-2bde-422f-a10a-409147e6c3ab
time: 2026-07-01 08:47:50, Failed to get data for track ID: 812d3b0d-8980-4ebd-9c84-04b5fdd49e93
time: 2026-07-01 08:47:50, Failed to get data for track ID: e20365b4-e9a5-45f8-be17-4426b30e50d1
time: 2026-07-01 08:47:50, Failed to get data for track ID: 1c9f5bee-f625-4ae1-9992-074a58cf2de6
time: 2026-07-01 08:47:50, Failed to get data for track ID: 904a58c2-82ab-4ed6-b2cb-a95ee9da5e51
time: 2026-07-01 08:47:50, ID: 116a3fe9-4f5e-41b6-80ce-6c1deb53065d, name: 马力欧卡丁车8 标题
time: 2026-07-01 08:47:51, Failed to get data for track ID: fb66bb70-dc81-41bc-bd57-6ee20489e1c5
time: 2026-07-01 08:47:51, Failed to get data for track ID: 79f5a85c-a826-4823-99d5-792085d26a54
time: 2026-07-01 08:47:51, Failed to get data for track ID: ac6786fb-b9e6-4c55-8faf-ac2cfc97a5bc
time: 2026-07-01 08:47:51, Failed to get data for track ID: c4440945-b2d1-48b5-a1e2-b4d6aea86231
time: 2026-07-01 08:47:51, Failed to get data for track ID: 9e871fd5-1f3c-47da-8ca7-d3eb7d7d92d9
time: 2026-07-01 08:47:51, Failed to get data for track ID: d603142e-b269-45e2-bda8-81de341e3637
time: 2026-07-01 08:47:51, Failed to get data for track ID: 5ec62d45-01ed-4700-8048-b18bfa9ff40a
time: 2026-07-01 08:47:51, Failed to get data for track ID: f09d6d32-13f5-4954-ade7-1edb9cd87bdb
time: 2026-07-01 08:47:51, Failed to get data for track ID: 1cf6eea8-7ab1-46b1-918e-a2188a74fd76
time: 2026-07-01 08:47:51, Failed to get data for track ID: e14a333a-d85d-4ec0-9aed-35757fe17118
time: 2026-07-01 08:47:51, Failed to get data for track ID: de868baa-07ab-4a93-a2aa-a020c6203138
time: 2026-07-01 08:47:51, Failed to get data for track ID: da8887bb-7fb6-491c-99bf-bc62efe0a4df
time: 2026-07-01 08:47:51, Failed to get data for track ID: 7491fc4b-27d9-43ab-a651-d7bed7179c40
time: 2026-07-01 08:47:51, Failed to get data for track ID: 87a671a6-ccee-4fce-9d99-c2fe52b506e2
time: 2026-07-01 08:47:51, Failed to get data for track ID: 0c1a8896-ac35-40fc-a3e8-2d5152588907
time: 2026-07-01 08:47:51, Failed to get data for track ID: 22864f3d-191d-4149-aae9-707396788f63
time: 2026-07-01 08:47:52, Failed to get data for track ID: ef0404dc-1224-45c1-acc7-194bcf8d2eb5
time: 2026-07-01 08:47:52, Failed to get data for track ID: b81dcddf-2ae6-4a4c-a426-ef551f953ec1
time: 2026-07-01 08:47:52, Failed to get data for track ID: 68f424dc-b6a0-4dd3-8754-410024d1496e
time: 2026-07-01 08:47:52, Failed to get data for track ID: 2d445ad6-716b-4f37-bbb0-396aa3d02547
time: 2026-07-01 08:47:52, Failed to get data for track ID: 3836f2ef-3c82-4a1a-a620-17cd5623934d
time: 2026-07-01 08:47:52, Failed to get data for track ID: fa067e66-075e-4178-ad8c-afa5eb3bdc52
time: 2026-07-01 08:47:52, ID: 7e4a494f-18f9-41d8-b31a-6392e83b1151, name: Opening Theme
time: 2026-07-01 08:47:52, ID: fe5ec978-cebb-475f-8728-f1ee6dbf7e1b, name: Mute City
time: 2026-07-01 08:47:52, ID: 0b692a05-321b-44e8-9e25-b744d02e51ed, name: Sand Ocean
time: 2026-07-01 08:47:52, ID: 84429df5-bf47-4457-81f8-e36027b23bb5, name: Death Wind
time: 2026-07-01 08:47:52, ID: b26d83fb-cdfb-4d5b-868c-58c8673b206a, name: Big Blue
time: 2026-07-01 08:47:52, ID: 5128dfe9-8ee2-48ed-a379-e5985c41264b, name: Results
time: 2026-07-01 08:47:52, ID: 21f7ce39-8383-42d1-9673-ac3364476d2e, name: Port Town
time: 2026-07-01 08:47:52, ID: 2444cf3a-c796-4eb8-b1cf-ae7bcea80674, name: Finish - Top 3
time: 2026-07-01 08:47:52, ID: c3533153-5f94-45b0-be1c-885f9be05ceb, name: Fire Field
time: 2026-07-01 08:47:52, ID: 2e6bcdf2-1c5d-45ac-b654-48d3537cbdeb, name: Red Canyon
time: 2026-07-01 08:47:52, ID: 6d767847-6b0e-4edf-8214-7968f15a9483, name: You Lost
time: 2026-07-01 08:47:52, ID: 2a90e600-6e28-4f9c-8a25-84274142c693, name: Finish
time: 2026-07-01 08:47:53, ID: 2b26653e-a768-4953-9c6b-4df5911fa70b, name: Silence
time: 2026-07-01 08:47:53, ID: fe10d8ac-9c2e-4386-ab83-637a263f5d3b, name: White Land II
time: 2026-07-01 08:47:53, ID: d128e85c-6c7a-4845-acdd-57eaa724f23a, name: White Land I
time: 2026-07-01 08:47:53, ID: 2f193411-8c5a-4c9d-8ed2-cb47bfaefcd8, name: Ending Theme
time: 2026-07-01 08:47:53, ID: 86a476cf-1f67-40f4-8da0-dd965fd466b1, name: Top 3 - Grand Prix
time: 2026-07-01 08:47:53, ID: ec40eb49-895e-44f0-bacc-8ce1b1aa4cef, name: Team Battle Complete
time: 2026-07-01 08:47:53, ID: 2bee5c8e-fee8-4c6c-aba8-26a3b56fa0f7, name: Select Time
time: 2026-07-01 08:47:53, ID: 21762496-09a9-45d1-a5e9-8b4493372577, name: Opening Theme - Grand Prix
time: 2026-07-01 08:47:53, ID: 06dc7238-64d8-431c-9b39-f35997cdf404, name: Lucky Bumper Ending
time: 2026-07-01 08:47:53, ID: afa371ed-0a26-42a5-b5af-73bf70c3d19f, name: End of Final Race - Grand Prix
time: 2026-07-01 08:47:53, ID: c38411b0-6c0c-4655-b097-efb4b20bb959, name: ??? - Mute City Remix
time: 2026-07-01 08:47:53, ID: fb14d647-2323-4814-a19c-041602b20758, name: Elite Rank Promotion
time: 2026-07-01 08:47:53, ID: d7bd7c1f-0603-4017-9a7d-3b9b351e4229, name: Lucky Bumper Theme
time: 2026-07-01 08:47:53, ID: e2f6764a-c3bf-436d-a222-61cb614274df, name: ??? - Sand Ocean Remix
time: 2026-07-01 08:47:53, ID: de37a95f-e1b0-457d-b174-64feb1fe3a9c, name: Results - Frozen World Tour
time: 2026-07-01 08:47:53, ID: 36e17ca3-d581-4457-8707-29b2ad8ccb07, name: ??? - Big Blue Remix
time: 2026-07-01 08:47:53, ID: ce55ac51-9798-4aee-a7be-66df242ceb75, name: ??? - Silence Remix
time: 2026-07-01 08:47:53, ID: 545c07c3-49ce-40a1-ab23-6af2ba7b3786, name: Opening Theme - Submenu
time: 2026-07-01 08:47:53, ID: 68ee1465-8489-42d9-b21d-0433243af9f1, name: ??? - Death Wind Remix
time: 2026-07-01 08:47:53, ID: a3cbccaf-6a91-4567-b8ca-f8db9cc4ca42, name: Credits
time: 2026-07-01 08:47:53, ID: d059679c-f86f-4023-abfb-b3d5e24f8c6c, name: Opening Theme - Frozen World Tour
time: 2026-07-01 08:47:53, ID: 0fc8feae-13a2-4685-9d72-7e49fa3095f0, name: End of Final Race - Frozen World Tour 
time: 2026-07-01 08:47:53, ID: fb39cb35-4d98-45ec-88f6-3df0521bab15, name: Top 3 - Frozen World Tour
time: 2026-07-01 08:47:54, ID: a9e90c5b-88cd-4152-aebc-eb6a18d7ab88, name: Top 3 - Meteor Grand Prix
time: 2026-07-01 08:47:54, ID: a8e99a2b-689a-4186-8f5c-a818fa034021, name: Top 3 - Mini World Tour
time: 2026-07-01 08:47:54, ID: a2b04697-0676-4bd2-a28c-fd28235a5693, name: Results - Meteor Grand Prix
time: 2026-07-01 08:47:54, ID: 293e4ef1-6779-440f-906d-81c6573f2b88, name: Results - Festival World Tour
time: 2026-07-01 08:47:54, ID: b5587c9f-b7c4-44ce-9842-49f4b1852b1b, name: Opening Theme - Mini World Tour
time: 2026-07-01 08:47:54, ID: 456bbc27-a033-430a-be86-70272066fa6a, name: Opening Theme - Meteor Grand Prix
time: 2026-07-01 08:47:54, ID: 7704ec7d-f2e3-4372-ae87-b05d8e598ac0, name: Top 3 - Festival World Tour
time: 2026-07-01 08:47:54, ID: 18461828-24f8-450a-a862-6848be3d33e4, name: Opening Theme - Festival World Tour
time: 2026-07-01 08:47:54, ID: 55443b73-1139-4da0-aba8-909c1912ef86, name: Results - Mini World Tour
time: 2026-07-01 08:47:55, Failed to get data for track ID: 781ac0d7-d0eb-494a-bc57-3fd57c42a3a5
time: 2026-07-01 08:47:55, Failed to get data for track ID: 4ba56ff9-a7d3-454a-99cd-457fe3d91df1
time: 2026-07-01 08:47:55, Failed to get data for track ID: 64c8c68c-8bbf-4641-9cb1-df47fab89e4e
time: 2026-07-01 08:47:55, Failed to get data for track ID: d268cfb3-4015-4004-ba44-b7a3003fd9f5
time: 2026-07-01 08:47:55, Failed to get data for track ID: df1aaf54-ad46-4b18-a2e5-a50125820475
time: 2026-07-01 08:47:55, Failed to get data for track ID: c265bc12-59a3-47a2-9638-97a950a5ebba
time: 2026-07-01 08:47:55, Failed to get data for track ID: bdf174da-ffdf-46f2-a592-914db3c4bf0b
time: 2026-07-01 08:47:55, Failed to get data for track ID: e1bc224a-e37b-4d94-8673-ec1d9eccef26
time: 2026-07-01 08:47:55, Failed to get data for track ID: 74419568-df93-475b-a944-c509b6f8dd80
time: 2026-07-01 08:47:55, Failed to get data for track ID: a08b45f3-529e-4d85-a312-e75b6c8d3ca6
time: 2026-07-01 08:47:55, Failed to get data for track ID: 5b86ab75-a987-49db-adee-4b30133e4a60
time: 2026-07-01 08:47:55, Failed to get data for track ID: ecf6b860-878b-4f05-b894-d07ccc77d015
time: 2026-07-01 08:47:55, Failed to get data for track ID: 5a4e9e73-50a6-4ab0-bf53-563f5f5207f0
time: 2026-07-01 08:47:55, Failed to get data for track ID: 2e1c757a-d9c2-4d8f-8ce4-a0249f79ca96
time: 2026-07-01 08:47:55, Failed to get data for track ID: 0713a1ad-8612-4240-8f3c-be6d65807713
time: 2026-07-01 08:47:55, Failed to get data for track ID: b81764ae-ee86-4ff3-bcb2-1cda8c9f8bce
time: 2026-07-01 08:47:56, Failed to get data for track ID: bb7af12c-5de1-43ac-a48c-55de3dd875c3
time: 2026-07-01 08:47:56, Failed to get data for track ID: 3bb95928-5dc4-47a2-ac54-9562cfb7530f
time: 2026-07-01 08:47:56, Failed to get data for track ID: 2088cf2f-7378-4581-83c0-04486b01efc8
time: 2026-07-01 08:47:56, Failed to get data for track ID: fc3d3ae6-46f0-4365-b929-833e59c0a521
time: 2026-07-01 08:47:56, Failed to get data for track ID: 37d52db8-ea5e-4aa9-85f1-1532678134cd
time: 2026-07-01 08:47:56, Failed to get data for track ID: 71f0b892-5f57-4670-80a1-be5e89bef3ec
time: 2026-07-01 08:47:56, Failed to get data for track ID: 92020564-22a1-45da-8f67-3891d5aff8d2
time: 2026-07-01 08:47:56, Failed to get data for track ID: 7c3f06b3-aab3-4c06-868f-baff8cbbe9cf
